id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
14654,men,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Men Casual, Probase Men Funky Music Aqua Blue Tshirts ,it can be used in the Fall season"
44918,men,Apparel,Bottomwear,shorts,White,Bad,summer,Casual,"This is Men Casual, Puma Men White Shorts ,it can be used in the Summer season"
33076,men,Apparel,Topwear,tshirts,Orange,Good,summer,Casual,"This is Men Casual, U.S.Polo Assn. Men Orange Striped Polo T-shirt ,it can be used in the Summer season"
40584,women,Apparel,Topwear,kurtas,Yellow,Good,summer,Ethnic,"This is Women Ethnic, Aurelia Women Printed Yellow Kurta ,it can be used in the Summer season"
3769,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Status Quo Men's Blue Polo T-shirt ,it can be used in the Summer season"
9253,men,Apparel,Topwear,shirts,Purple,Good,fall,Formal,"This is Men Formal, Mark Taylor Men Purple Striped Shirt ,it can be used in the Fall season"
26937,women,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Women Casual, Jealous 21 Women Printed White T-shirt ,it can be used in the Summer season"
30852,women,Apparel,Topwear,kurtas,Beige,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Women Printed Beige Kurta ,it can be used in the Summer season"
10469,men,Apparel,Topwear,tshirts,Yellow,Good,fall,Casual,"This is Men Casual, Flying Machine Men Yellow Polo Tshirts ,it can be used in the Fall season"
15329,men,Apparel,Topwear,sweaters,White,Bad,fall,Sports,"This is Men Sports, Nike Men Solid White Sweaters ,it can be used in the Fall season"
21920,women,Apparel,Topwear,kurtas,Green,Good,fall,Ethnic,"This is Women Ethnic, BIBA Women Printed Green Kurta ,it can be used in the Fall season"
11789,women,Apparel,Topwear,kurtas,Pink,Bad,fall,Ethnic,"This is Women Ethnic, Vishudh Women Pigment Print Pink Kurtas ,it can be used in the Fall season"
9061,men,Apparel,Topwear,shirts,White,Bad,fall,Formal,"This is Men Formal, Mark Taylor Men White Striped Shirt ,it can be used in the Fall season"
54719,women,Apparel,Topwear,kurtas,Multi,Good,fall,Ethnic,"This is Women Ethnic, Shree Women Multicoloured Printed Kurta ,it can be used in the Fall season"
12930,men,Apparel,Topwear,tshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Classic Polo Men Club Navy Blue Tshirts ,it can be used in the Fall season"
29371,men,Apparel,Topwear,shirts,Blue,Good,summer,Formal,"This is Men Formal, Genesis Men Striped Blue Shirt ,it can be used in the Summer season"
22799,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Locomotive Men Printed Red T-shirt ,it can be used in the Summer season"
6029,women,Apparel,Topwear,tops,Blue,Good,summer,Casual,"This is Women Casual, UCB Women's Basic Racerback Blue Top ,it can be used in the Summer season"
21578,women,Apparel,Topwear,tshirts,Green,Good,winter,Casual,"This is Women Casual, Roxy Women Green Garden T-Shirt ,it can be used in the Winter season"
1668,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, Reebok Men Playdry Full Sleeved T-shirt Red ,it can be used in the Fall season"
30638,women,Apparel,Bottomwear,shorts,Black,Good,summer,Sports,"This is Women Sports, Nike Women Tempo Black Shorts ,it can be used in the Summer season"
19180,men,Apparel,Topwear,shirts,White,Bad,summer,Casual,"This is Men Casual, United Colors of Benetton Men Check White Shirt ,it can be used in the Summer season"
12568,men,Apparel,Topwear,tshirts,Brown,Good,fall,Casual,"This is Men Casual, Tantra Men Printed Brown T-shirt ,it can be used in the Fall season"
42218,women,Apparel,Topwear,tops,Blue,Good,summer,Casual,"This is Women Casual, Sepia Women Blue Printed Top ,it can be used in the Summer season"
34298,women,Apparel,Topwear,dupatta,Khaki,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Women Khaki Tussar Dupatta ,it can be used in the Summer season"
18260,women,Apparel,Topwear,kurtas,Brown,Good,fall,Ethnic,"This is Women Ethnic, Aneri Women Trisha Brown Kurta ,it can be used in the Fall season"
9637,men,Apparel,Topwear,shirts,Black,Good,fall,Casual,"This is Men Casual, Indigo Nation Men Hot Stepper Black Shirts ,it can be used in the Fall season"
48510,women,Apparel,Topwear,tops,Beige,Good,summer,Casual,"This is Women Casual, French Connection Women Beige & Blue Striped Top ,it can be used in the Summer season"
54973,women,Apparel,Dress,dresses,Off White,Bad,summer,Casual,"This is Women Casual, Femella Women Off White Dress ,it can be used in the Summer season"
59650,women,Apparel,Saree,sarees,Red,Good,fall,Ethnic,"This is Women Ethnic, FNF Red Printed Evening Wear Sari ,it can be used in the Fall season"
10831,men,Apparel,Topwear,tshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Wrangler Men American Music Folk Navy Blue T-Shirts ,it can be used in the Fall season"
4914,women,Apparel,Topwear,tops,White,Bad,summer,Casual,"This is Women Casual, Gini and Jony Girl's Gloria White Peach Kidswear ,it can be used in the Summer season"
11319,women,Apparel,Bottomwear,capris,Blue,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Washed Blue Capris ,it can be used in the Fall season"
44927,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Jack & Jones Men Grey T-shirt ,it can be used in the Summer season"
33049,women,Apparel,Topwear,kurtas,Blue,Good,summer,Ethnic,"This is Women Ethnic, Mother Earth Women Printed Blue Kurta ,it can be used in the Summer season"
19174,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, United Colors of Benetton Men Check White Shirt ,it can be used in the Fall season"
16900,men,Apparel,Topwear,tshirts,Green,Good,fall,Casual,"This is Men Casual, Status Quo Men Green Polo Tshirt ,it can be used in the Fall season"
19948,men,Apparel,Bottomwear,shorts,Black,Good,summer,Casual,"This is Men Casual, Puma Men Black Baggy Shorts ,it can be used in the Summer season"
18294,women,Apparel,Topwear,kurtas,Purple,Good,fall,Ethnic,"This is Women Ethnic, Aneri Women N Jashn Purple Kurta ,it can be used in the Fall season"
54987,women,Apparel,Topwear,tops,Black,Good,summer,Casual,"This is Women Casual, Femella Women Black Top ,it can be used in the Summer season"
5832,women,Apparel,Topwear,tshirts,Yellow,Good,summer,Casual,"This is Women Casual, ADIDAS Women's Who Was That Yellow T-shirt ,it can be used in the Summer season"
13218,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, Palm Tree Kids Boys Solid White Shirts ,it can be used in the Fall season"
50943,women,Apparel,Bottomwear,jeans,Blue,Good,winter,Casual,"This is Women Casual, Lee Womens Blue Maxi Fit Jeans ,it can be used in the Winter season"
28859,men,Apparel,Topwear,tshirts,Purple,Good,summer,Casual,"This is Men Casual, Proline Men Purple T-shirt ,it can be used in the Summer season"
20208,women,Apparel,Topwear,jackets,Purple,Good,fall,Casual,"This is Women Casual, Wrangler Women Solid Purple Jacket ,it can be used in the Fall season"
57954,women,Apparel,Saree,sarees,Olive,Good,fall,Ethnic,"This is Women Ethnic, Prafful Olive Green Georgette Printed Saree ,it can be used in the Fall season"
5658,men,Apparel,Topwear,tshirts,Mustard,Good,summer,Casual,"This is Men Casual, Tantra Men Freddie Mustard T-shirt ,it can be used in the Summer season"
57168,women,Apparel,Topwear,tshirts,Teal,Good,summer,Casual,"This is Women Casual, Elle Women Teal T-shirt ,it can be used in the Summer season"
39117,women,Apparel,Bottomwear,leggings,Green,Good,fall,Casual,"This is Women Casual, Aneri Women Green Leggings ,it can be used in the Fall season"
7933,men,Apparel,Topwear,tshirts,Black,Good,fall,Sports,"This is Men Sports, Puma Men's Tech Graphic Black Green T-shirt ,it can be used in the Fall season"
8147,men,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Men Casual, Highlander Men Blue Checked Hadden Slim Fit Shirt ,it can be used in the Summer season"
9095,men,Apparel,Bottomwear,shorts,Navy Blue,Bad,fall,Sports,"This is Men Sports, ADIDAS Men's Schelse Navy Blue Shorts ,it can be used in the Fall season"
13816,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, Proline Pack of 3 Printed T-shirts ,it can be used in the Fall season"
43306,women,Apparel,Topwear,shirts,Black,Good,summer,Casual,"This is Women Casual, United Colors of Benetton Women Black Shirt ,it can be used in the Summer season"
26791,men,Apparel,Topwear,shirts,Off White,Bad,summer,Formal,"This is Men Formal, Arrow Men Off White Slim Fit Shirt ,it can be used in the Summer season"
6481,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, ADIDAS Men's Polo Black T-shirt ,it can be used in the Summer season"
22331,men,Apparel,Topwear,tshirts,Grey,Good,fall,Casual,"This is Men Casual, John Players Men Stripes Grey Polo T-Shirt ,it can be used in the Fall season"
7553,men,Apparel,Bottomwear,track pants,Black,Good,summer,Sports,"This is Men Sports, Nike Men's Ope Black Track Pant ,it can be used in the Summer season"
36503,women,Apparel,Topwear,kurtas,White,Bad,summer,Ethnic,"This is Women Ethnic, Folklore Women Green Kurta ,it can be used in the Summer season"
25928,women,Apparel,Topwear,tshirts,Yellow,Good,summer,Casual,"This is Women Casual, Femella Women Yellow T-shirt ,it can be used in the Summer season"
14653,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, Probase Men Art Jam White Tshirts ,it can be used in the Fall season"
5204,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Mickey Men's Crew Dark Grey T-shirt ,it can be used in the Summer season"
40583,women,Apparel,Topwear,kurtas,Pink,Bad,fall,Ethnic,"This is Women Ethnic, Aurelia Women Pink Printed Kurta ,it can be used in the Fall season"
33071,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, U.S.Polo Assn. Men White Polo T-shirt ,it can be used in the Summer season"
44311,men,Apparel,Topwear,shirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Indian Terrain Men Navy Blue Check Shirt ,it can be used in the Summer season"
32391,women,Apparel,Topwear,shirts,Blue,Good,summer,Formal,"This is Women Formal, Arrow Woman Blue Shirt ,it can be used in the Summer season"
11113,men,Apparel,Topwear,shirts,White,Bad,fall,Formal,"This is Men Formal, Indigo Nation Men Check White Shirt ,it can be used in the Fall season"
33243,men,Apparel,Topwear,shirts,White,Bad,summer,Formal,"This is Men Formal, Arrow Men Navy Blue Check Shirt ,it can be used in the Summer season"
12796,women,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Women Casual, Nike Women Grafitti Black T-shirt ,it can be used in the Fall season"
35988,women,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Women Casual, Flying Machine Women Cotton Black T-shirt ,it can be used in the Summer season"
8729,men,Apparel,Topwear,shirts,Green,Good,fall,Casual,"This is Men Casual, Indigo Nation Men Checks Blue Shirt ,it can be used in the Fall season"
43908,women,Apparel,Topwear,kurtas,Grey,Good,summer,Ethnic,"This is Women Ethnic, W Women Printed Grey Kurta ,it can be used in the Summer season"
7761,men,Apparel,Topwear,tshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Indigo Nation Men Terrible Things Navy Beige T-shirt ,it can be used in the Fall season"
16336,men,Apparel,Topwear,shirts,Purple,Good,fall,Formal,"This is Men Formal, Peter England Men Solid Purple Shirt ,it can be used in the Fall season"
37287,women,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Casual,"This is Women Casual, Tantra Women Navy Blue Supermantra T-shirt ,it can be used in the Summer season"
20230,women,Apparel,Topwear,sweaters,Grey,Good,fall,Casual,"This is Women Casual, Wrangler Women Fluro Grey Sweater ,it can be used in the Fall season"
14005,men,Apparel,Topwear,tshirts,Red,Good,fall,Sports,"This is Men Sports, Nike Men Solid Red Jerseys ,it can be used in the Fall season"
11577,women,Apparel,Topwear,kurtas,Cream,Bad,summer,Ethnic,"This is Women Ethnic, W Women Printed Cream Kurtas ,it can be used in the Summer season"
2677,men,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Men Casual, Inkfruit Men's Vespa Green T-shirt ,it can be used in the Summer season"
28861,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Proline Men White T-shirt ,it can be used in the Summer season"
13220,men,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Men Casual, Palm Tree Kids Boys Printed Blue Tshirts ,it can be used in the Fall season"
27015,women,Apparel,Bottomwear,jeans,White,Bad,summer,Casual,"This is Women Casual, Jealous 21 Women White Jeans ,it can be used in the Summer season"
46022,women,Apparel,Topwear,kurtis,White,Bad,summer,Ethnic,"This is Women Ethnic, Fabindia Women White Printed Kurti ,it can be used in the Summer season"
7305,women,Apparel,Topwear,tops,Pink,Bad,summer,Casual,"This is Women Casual, UCB Women Racer Back Pink Top ,it can be used in the Summer season"
22567,men,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Men Casual, Highlander Men Blue Check Shirt ,it can be used in the Summer season"
34402,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Myntra Men Meltdown Black T-shirt ,it can be used in the Summer season"
19528,men,Apparel,Topwear,sweaters,Red,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Solid Red Sweater ,it can be used in the Fall season"
27227,women,Apparel,Dress,dresses,White,Bad,summer,Casual,"This is Women Casual, Doodle Kids Girl Printed White Dress ,it can be used in the Summer season"
22755,women,Apparel,Topwear,kurtas,Navy Blue,Bad,fall,Ethnic,"This is Women Ethnic, BIBA Women Solid Navy Blue Kurta ,it can be used in the Fall season"
8943,men,Apparel,Topwear,shirts,Blue,Good,fall,Casual,"This is Men Casual, Indigo Nation Men Reversible Bling Blue Shirts ,it can be used in the Fall season"
7137,men,Apparel,Bottomwear,track pants,Black,Good,fall,Casual,"This is Men Casual, Urban Yoga Men Bottoms Black Yoga Pants ,it can be used in the Fall season"
20002,women,Apparel,Topwear,tops,Black,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Solid Black Top ,it can be used in the Fall season"
5660,men,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Tantra Men Absolut Bangalore Navy Blue T-shirt ,it can be used in the Summer season"
57150,women,Apparel,Topwear,tops,White,Bad,summer,Casual,"This is Women Casual, Elle Women White Top ,it can be used in the Summer season"
11745,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Lee Men Red Polo Tshirts ,it can be used in the Summer season"
15123,men,Apparel,Bottomwear,trousers,Grey,Good,fall,Formal,"This is Men Formal, Arrow Men Solid Grey Trousers ,it can be used in the Fall season"
10451,men,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Men Casual, Flying Machine Men Blue Polo Tshirts ,it can be used in the Fall season"
11583,women,Apparel,Topwear,kurtas,White,Bad,summer,Ethnic,"This is Women Ethnic, W Women Printed White Kurtas ,it can be used in the Summer season"
26133,men,Apparel,Bottomwear,trousers,Grey,Good,summer,Formal,"This is Men Formal, John Miller Men Striped Grey Trousers ,it can be used in the Summer season"
3751,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Status Quo Men's Ticket To Win Blue T-shirt ,it can be used in the Summer season"
2683,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Inkfruit Men's Red And Black T-shirt ,it can be used in the Summer season"
22593,women,Apparel,Topwear,tshirts,Purple,Good,fall,Sports,"This is Women Sports, Nike Women Purple T-shirt ,it can be used in the Fall season"
23441,women,Apparel,Topwear,tunics,Blue,Good,fall,Casual,"This is Women Casual, Satya Paul Women Blue Printed Tunic ,it can be used in the Fall season"
6223,women,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Women Casual, UCB Women's Basic Round Black T-shirt ,it can be used in the Summer season"
42644,women,Apparel,Topwear,kurtas,Green,Good,summer,Ethnic,"This is Women Ethnic, Alma Women Green Kurta ,it can be used in the Summer season"
12134,women,Apparel,Topwear,kurtas,Pink,Bad,fall,Ethnic,"This is Women Ethnic, Aurelia Women Solid Pink and Yellow Kurtas ,it can be used in the Fall season"
54721,women,Apparel,Apparel Set,kurta sets,White,Bad,fall,Ethnic,"This is Women Ethnic, Shree Women White and Blue Printed Patiala Kurta Set ,it can be used in the Fall season"
12908,men,Apparel,Topwear,shirts,Red,Good,fall,Casual,"This is Men Casual, Spykar Men Check Red Shirts ,it can be used in the Fall season"
6011,men,Apparel,Topwear,shirts,Purple,Good,summer,Casual,"This is Men Casual, Highlander Men Purple Grey Checked Shirt ,it can be used in the Summer season"
9865,men,Apparel,Topwear,tshirts,Grey,Good,fall,Casual,"This is Men Casual, Status Quo Men Grey & Blue Striped T-shirt ,it can be used in the Fall season"
38835,women,Apparel,Dress,dresses,Grey,Good,summer,Casual,"This is Women Casual, Latin Quarters Women Grey & Olive Printed Dress ,it can be used in the Summer season"
57998,women,Apparel,Dress,dresses,Blue,Good,fall,Casual,"This is Women Casual, Latin Quarters Women Blue Dress ,it can be used in the Fall season"
4746,men,Apparel,Topwear,tshirts,Grey,Good,summer,Sports,"This is Men Sports, ADIDAS Men's Lead Grey Polo T-shirt ,it can be used in the Summer season"
21124,men,Apparel,Topwear,sweaters,Black,Good,fall,Casual,"This is Men Casual, s.Oliver Men Solid Black Sweater ,it can be used in the Fall season"
21918,women,Apparel,Topwear,kurtas,Purple,Good,fall,Ethnic,"This is Women Ethnic, BIBA Women Printed Purple Kurta ,it can be used in the Fall season"
42220,women,Apparel,Topwear,tunics,Teal,Good,summer,Casual,"This is Women Casual, Sepia Women Teal Tunic ,it can be used in the Summer season"
3107,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Probase Men's Cheap Fast & Easy Black T-shirt ,it can be used in the Summer season"
6475,men,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, ADIDAS Men's Fit Dark Navy T-shirt ,it can be used in the Summer season"
18856,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, Puma Men Generation White Polo Tshirt ,it can be used in the Fall season"
23217,women,Apparel,Topwear,kurtas,Purple,Good,fall,Ethnic,"This is Women Ethnic, Aneri Women Neeru Brown and Purple Printed Kurta ,it can be used in the Fall season"
19984,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, United Colors of Benetton Men White Tshirt ,it can be used in the Fall season"
40577,women,Apparel,Topwear,kurtas,Blue,Good,summer,Ethnic,"This is Women Ethnic, W Women Blue Kurta ,it can be used in the Summer season"
33085,men,Apparel,Topwear,tshirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, U.S. Polo Assn. Denim Co. Men Striped Navy Blue T-Shirt ,it can be used in the Summer season"
24032,men,Apparel,Topwear,tshirts,Brown,Good,summer,Casual,"This is Men Casual, Locomotive Men Light Brown Printed T-shirt ,it can be used in the Summer season"
59668,women,Apparel,Saree,sarees,Multi,Good,fall,Ethnic,"This is Women Ethnic, FNF Green Printed Evening Wear Sari ,it can be used in the Fall season"
10809,men,Apparel,Topwear,shirts,Black,Good,fall,Casual,"This is Men Casual, Wrangler Men Mark Rodeo Riveted Black Shirts ,it can be used in the Fall season"
41697,women,Apparel,Topwear,tops,Blue,Good,summer,Casual,"This is Women Casual, AND Women Blue Top ,it can be used in the Summer season"
18258,women,Apparel,Topwear,kurtas,Green,Good,fall,Ethnic,"This is Women Ethnic, Aneri Women Sanjeeda Green Kurta ,it can be used in the Fall season"
12762,women,Apparel,Bottomwear,jeans,Blue,Good,fall,Casual,"This is Women Casual, Spykar Women Washed Blue Jeans ,it can be used in the Fall season"
7795,men,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Men Casual, Proline Men Blue Polo T-shirt ,it can be used in the Fall season"
51405,men,Apparel,Topwear,shirts,Red,Good,summer,Casual,"This is Men Casual, Myntra Men Red & White Striped Shirt ,it can be used in the Summer season"
57953,women,Apparel,Saree,sarees,Purple,Good,fall,Ethnic,"This is Women Ethnic, Prafful Purple Sari ,it can be used in the Fall season"
44578,men,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Men Casual, Lee Men Blue Party Jeans ,it can be used in the Summer season"
36158,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Status Quo Men Red & Charcoal T-shirt ,it can be used in the Summer season"
19517,men,Apparel,Topwear,sweaters,Grey,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Solid Grey Sweater ,it can be used in the Fall season"
7934,men,Apparel,Topwear,tshirts,Red,Good,fall,Sports,"This is Men Sports, Puma Men's MC Red Grey T-shirt ,it can be used in the Fall season"
27218,men,Apparel,Bottomwear,shorts,Blue,Good,summer,Casual,"This is Men Casual, Doodle Kids Boy Printed Blue Shorts ,it can be used in the Summer season"
19725,women,Apparel,Topwear,shirts,Blue,Good,fall,Casual,"This is Women Casual, United Colors Of Benetton Women Check Blue Shirt ,it can be used in the Fall season"
50944,women,Apparel,Bottomwear,jeans,Navy Blue,Bad,summer,Casual,"This is Women Casual, Lee Women Navy Blue Jeggings ,it can be used in the Summer season"
11548,women,Apparel,Topwear,kurtas,Black,Good,summer,Ethnic,"This is Women Ethnic, W Women Printed Black Kurtas ,it can be used in the Summer season"
18293,women,Apparel,Topwear,kurtas,Red,Good,fall,Ethnic,"This is Women Ethnic, Aneri Women Barkha Red Kurta ,it can be used in the Fall season"
19341,men,Apparel,Topwear,jackets,Grey,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Solid Grey Blazer Jacket ,it can be used in the Fall season"
8716,men,Apparel,Topwear,tshirts,Purple,Good,fall,Casual,"This is Men Casual, Indigo Nation Men Purple Polo Tshirts ,it can be used in the Fall season"
22900,men,Apparel,Topwear,shirts,Green,Good,fall,Formal,"This is Men Formal, Mark Taylor Men Green Striped Shirt ,it can be used in the Fall season"
54980,women,Apparel,Dress,dresses,Grey,Good,summer,Casual,"This is Women Casual, Femella Women Grey & Coral Dress ,it can be used in the Summer season"
5009,women,Apparel,Topwear,tops,Blue,Good,summer,Casual,"This is Women Casual, Gini and Jony Girl's Pacey Blue Kidswear ,it can be used in the Summer season"
53399,women,Apparel,Topwear,kurtas,Off White,Bad,fall,Ethnic,"This is Women Ethnic, Alma Women Off White Printed Kurta ,it can be used in the Fall season"
5835,women,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Women Casual, ADIDAS Women's Birds White T-shirt ,it can be used in the Summer season"
25917,women,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Women Casual, Femella Women Black T-shirt ,it can be used in the Summer season"
52079,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Myntra Men Yellow Striped T-shirt ,it can be used in the Summer season"
44920,men,Apparel,Bottomwear,shorts,Black,Good,summer,Casual,"This is Men Casual, Puma Men Black Shorts ,it can be used in the Summer season"
13449,women,Apparel,Topwear,shirts,Black,Good,summer,Casual,"This is Women Casual, United Colors of Benetton Women Solid Black Shirts ,it can be used in the Summer season"
16907,men,Apparel,Topwear,sweatshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Status Quo Men Solid Navy Blue Sweatshirt ,it can be used in the Fall season"
19173,men,Apparel,Topwear,shirts,Blue,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Check Blue Shirt ,it can be used in the Fall season"
48517,women,Apparel,Topwear,tops,Brown,Good,summer,Casual,"This is Women Casual, French Connection Women Brown & Blue Striped Top ,it can be used in the Summer season"
9630,men,Apparel,Topwear,shirts,Purple,Good,fall,Casual,"This is Men Casual, Indigo Nation Men Stripes Shirt Purple Shirts ,it can be used in the Fall season"
18267,women,Apparel,Topwear,kurtas,Multi,Good,fall,Ethnic,"This is Women Ethnic, Aneri Women Navranga Multi Kurta ,it can be used in the Fall season"
54974,women,Apparel,Dress,dresses,Black,Good,fall,Casual,"This is Women Casual, Femella Women Black Dress ,it can be used in the Fall season"
15578,men,Apparel,Topwear,shirts,White,Bad,fall,Formal,"This is Men Formal, Indigo Nation Men Check White Shirts ,it can be used in the Fall season"
59657,women,Apparel,Saree,sarees,Blue,Good,fall,Ethnic,"This is Women Ethnic, FNF Red & Blue Evening Wear Sari ,it can be used in the Fall season"
10836,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, Wrangler Men Urban Folk White T-Shirts ,it can be used in the Fall season"
4913,women,Apparel,Topwear,tops,Pink,Bad,summer,Casual,"This is Women Casual, Levis Kids Girl's Diane Pink Kidswear ,it can be used in the Summer season"
33288,men,Apparel,Topwear,tshirts,Charcoal,Good,summer,Casual,"This is Men Casual, Arrow Sport Men Printed Charcoal T-shirt ,it can be used in the Summer season"
32954,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Angry Birds Men Printed Black T-shirt ,it can be used in the Summer season"
14698,men,Apparel,Bottomwear,trousers,Beige,Good,fall,Casual,"This is Men Casual, Basics Men Beige Trousers ,it can be used in the Fall season"
19187,men,Apparel,Topwear,shirts,Grey,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Check Grey Shirt ,it can be used in the Fall season"
18869,women,Apparel,Bottomwear,track pants,Black,Good,fall,Casual,"This is Women Casual, Puma Women Black Core Track Pants ,it can be used in the Fall season"
23228,women,Apparel,Topwear,kurtas,Black,Good,fall,Ethnic,"This is Women Ethnic, Aneri Women Ameesha Black Kurta ,it can be used in the Fall season"
51608,women,Apparel,Bottomwear,trousers,Coffee Brown,Good,fall,Casual,"This is Women Casual, Kraus Jeans Women Brown Trousers ,it can be used in the Fall season"
7598,men,Apparel,Topwear,tshirts,Black,Good,summer,Sports,"This is Men Sports, Nike Men's Tennis Mas Black T-shirt ,it can be used in the Summer season"
4779,women,Apparel,Topwear,tshirts,White,Bad,summer,Sports,"This is Women Sports, ADIDAS Women's Blosson White Pink T-shirt ,it can be used in the Summer season"
21927,women,Apparel,Topwear,kurtas,White,Bad,fall,Ethnic,"This is Women Ethnic, BIBA Women Printed White Kurta ,it can be used in the Fall season"
9066,men,Apparel,Topwear,shirts,White,Bad,fall,Formal,"This is Men Formal, Mark Taylor Men White Striped Shirt ,it can be used in the Fall season"
12937,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, Basics Men White Slim Fit Striped Shirt ,it can be used in the Fall season"
12339,men,Apparel,Topwear,shirts,White,Bad,fall,Formal,"This is Men Formal, Mark Taylor Men White Striped Shirt ,it can be used in the Fall season"
8386,men,Apparel,Topwear,tshirts,White,Bad,fall,Sports,"This is Men Sports, ADIDAS Men Neo Crkt Cc White Polo T-Shirts ,it can be used in the Fall season"
9254,men,Apparel,Topwear,shirts,White,Bad,fall,Formal,"This is Men Formal, Mark Taylor Men Solid White Shirts ,it can be used in the Fall season"
26930,women,Apparel,Topwear,tops,Magenta,Good,summer,Casual,"This is Women Casual, Jealous 21 Women Magenta Top ,it can be used in the Summer season"
16799,men,Apparel,Bottomwear,trousers,Grey,Good,fall,Casual,"This is Men Casual, Highlander Men Solid Grey Trouser ,it can be used in the Fall season"
30855,women,Apparel,Topwear,kurtas,Blue,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Women Blue Kurta ,it can be used in the Summer season"
5499,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Mr.Men Men's Mr. Happy Black T-shirt ,it can be used in the Summer season"
5439,men,Apparel,Topwear,tshirts,Red,Good,summer,Sports,"This is Men Sports, Nike Men's Red Polo T-shirt ,it can be used in the Summer season"
21389,men,Apparel,Topwear,shirts,Blue,Good,fall,Casual,"This is Men Casual, Locomotive Men Check Blue Shirt ,it can be used in the Fall season"
26990,women,Apparel,Bottomwear,shorts,Blue,Good,summer,Casual,"This is Women Casual, Jealous 21 Women Washed Blue Shorts ,it can be used in the Summer season"
50910,women,Apparel,Saree,sarees,Maroon,Good,fall,Ethnic,"This is Women Ethnic, Prafful Beige & Maroon Sari ,it can be used in the Fall season"
