temperature,feels_like,humidity,wind_speed,weather_condition,time_of_day,season,occasion,recommended_top,recommended_bottom,recommended_outer
33,34,66,2.071956344746818,foggy,evening,summer,work,shirts,trousers,dupatta
29,27,81,10.754086461947693,foggy,morning,summer,party,kurtas,jeans,
38,37,80,1.9811271241708024,foggy,evening,summer,party,kurtas,trousers,dupatta
30,28,36,5.4203547486607215,clear,night,summer,party,tops,trousers,dupatta
31,30,55,9.316340162752931,foggy,morning,summer,casual,tops,jeans,dupatta
34,34,51,14.838698018238187,cloudy,night,summer,party,shirts,trousers,dupatta
29,31,66,14.25007092705831,clear,evening,summer,work,kurtas,leggings,dupatta
36,34,88,13.679659759912633,sunny,evening,summer,casual,shirts,jeans,dupatta
34,32,77,7.90342370596588,cloudy,morning,summer,casual,tops,trousers,dupatta
32,34,38,1.2150757643507613,cloudy,morning,summer,work,tops,jeans,
35,35,61,2.9615597545741896,clear,night,summer,casual,kurtas,trousers,dupatta
26,28,78,10.843595241594809,foggy,morning,summer,work,shirts,capris,
29,31,60,6.209123274852887,foggy,evening,summer,party,tops,leggings,dupatta
29,30,40,4.8304898534015575,sunny,morning,summer,casual,kurtas,jeans,
38,37,61,12.950009321283217,cloudy,night,summer,party,kurtas,jeans,dupatta
27,25,49,6.9513452548759,sunny,evening,summer,party,kurtas,leggings,
37,39,59,13.162963808857706,sunny,morning,summer,work,tops,trousers,dupatta
27,29,50,3.358223948538568,sunny,afternoon,summer,casual,tops,trousers,
31,33,46,4.193923088293826,clear,morning,summer,casual,kurtas,leggings,dupatta
37,38,49,12.610314728778608,foggy,afternoon,summer,work,kurtas,jeans,
27,26,46,1.6671844842648464,clear,evening,summer,work,shirts,capris,dupatta
32,33,56,9.992713688669673,foggy,afternoon,summer,work,tops,jeans,
37,35,58,5.186376795666854,clear,afternoon,summer,casual,shirts,jeans,dupatta
35,35,84,14.69771587072591,foggy,night,summer,casual,kurtas,trousers,
33,33,50,12.496547191251228,cloudy,afternoon,summer,work,kurtas,trousers,dupatta
28,26,70,2.991998542270587,cloudy,evening,summer,work,tops,capris,
38,39,60,14.296209901591265,foggy,evening,summer,party,kurtas,jeans,
37,37,76,12.842880696000668,clear,night,summer,casual,shirts,trousers,
32,31,78,5.533331653782657,cloudy,afternoon,summer,party,shirts,jeans,dupatta
34,36,61,7.861521456207088,foggy,afternoon,summer,casual,shirts,trousers,
34,33,89,13.039363710859188,sunny,afternoon,summer,work,tops,trousers,dupatta
33,35,84,13.856717973274641,foggy,afternoon,summer,party,shirts,trousers,dupatta
26,28,67,8.184443307013204,sunny,afternoon,summer,work,tops,trousers,
28,27,84,13.233625357555997,sunny,evening,summer,work,shirts,jeans,dupatta
38,37,62,8.755391787743934,foggy,night,summer,work,shirts,trousers,
26,27,81,9.078761495992229,cloudy,afternoon,spring,casual,shirts,jeans,
22,24,62,14.18419009074183,sunny,evening,spring,casual,shirts,jeans,
21,23,86,4.734297161397489,foggy,night,spring,party,shirts,jeans,
23,23,45,5.3799591890988445,sunny,afternoon,spring,casual,shirts,trousers,
19,21,70,10.739025890774176,sunny,morning,spring,party,shirts,jeans,
27,26,55,1.876159029497639,cloudy,evening,spring,casual,shirts,leggings,
18,20,36,1.6761243034342828,sunny,night,spring,casual,tops,trousers,
19,20,68,13.375924250496336,clear,afternoon,spring,party,shirts,capris,
25,27,81,7.399855565053309,clear,morning,spring,party,shirts,jeans,
26,25,47,3.3824006342380066,cloudy,afternoon,spring,casual,tops,jeans,
18,18,46,2.287845354627259,cloudy,evening,spring,party,kurtas,jeans,
23,24,46,7.303078626086441,sunny,afternoon,spring,casual,kurtas,capris,
24,24,60,6.682896381684249,cloudy,evening,spring,work,tops,leggings,
19,21,41,3.8343400155013017,sunny,morning,spring,party,shirts,trousers,
19,19,76,5.108903094053292,clear,evening,spring,party,shirts,jeans,
27,25,52,1.7390943779308248,sunny,evening,spring,work,kurtas,jeans,
27,28,63,12.905255779249023,cloudy,evening,spring,party,kurtas,jeans,
26,24,37,13.86445288427938,clear,morning,spring,party,shirts,jeans,
19,20,54,1.2532824663712803,foggy,evening,spring,party,shirts,capris,
24,24,89,14.334488545580513,sunny,morning,spring,casual,kurtas,jeans,
20,22,60,5.26946109873752,clear,night,spring,work,tops,trousers,
26,25,67,8.915251756795788,foggy,evening,spring,work,shirts,jeans,
25,24,51,13.562456387530652,clear,morning,spring,casual,tops,leggings,
24,22,78,6.360641834615416,sunny,morning,spring,party,kurtas,trousers,
25,27,78,10.974405325868423,sunny,morning,spring,work,tops,jeans,
21,23,58,7.736389361847037,sunny,night,spring,work,shirts,jeans,
21,20,85,1.96709859228513,foggy,evening,spring,casual,tops,jeans,
22,22,37,14.57711790206235,cloudy,evening,spring,casual,kurtas,trousers,
24,23,36,12.236202834214199,clear,evening,spring,party,kurtas,jeans,
25,26,37,11.713474399574979,foggy,morning,spring,casual,shirts,trousers,
20,19,75,14.774170929808767,clear,night,spring,work,shirts,trousers,
27,26,63,8.527935354749799,cloudy,afternoon,spring,casual,tops,trousers,
27,29,43,3.5431868787151286,clear,evening,spring,party,tops,trousers,
25,25,76,5.320112549907683,clear,afternoon,spring,casual,kurtas,jeans,
25,27,62,8.580382855392148,foggy,night,spring,party,shirts,trousers,
22,21,84,4.17542888899985,cloudy,night,spring,work,shirts,trousers,
22,22,68,8.376892669552703,foggy,morning,spring,work,shirts,trousers,
20,21,68,3.015665997863418,foggy,night,spring,work,shirts,trousers,
21,19,37,5.448556340878892,sunny,afternoon,spring,casual,tops,jeans,
24,26,59,13.822697405596516,foggy,afternoon,spring,work,kurtas,jeans,
27,27,77,7.703085810434525,foggy,morning,spring,work,kurtas,jeans,
19,18,66,14.24299380349907,foggy,evening,spring,work,shirts,jeans,
19,17,84,1.2102984729538846,foggy,afternoon,spring,party,shirts,jeans,
18,19,52,6.14047375615604,clear,morning,spring,casual,tops,trousers,
18,18,84,12.078986951429576,clear,morning,spring,work,shirts,trousers,
21,19,58,2.5014916367811706,foggy,morning,spring,casual,kurtas,jeans,
26,28,36,3.3268049944931857,sunny,afternoon,spring,casual,kurtas,jeans,
19,19,35,1.6272673461553722,cloudy,morning,spring,casual,shirts,jeans,
23,23,80,9.811604856116178,cloudy,afternoon,spring,casual,kurtas,jeans,
25,24,40,1.3751417619350568,clear,night,spring,work,shirts,jeans,
26,26,70,11.759896713631743,cloudy,night,spring,work,kurtas,trousers,
26,27,79,3.668912196987674,clear,afternoon,spring,party,kurtas,trousers,
19,21,35,10.066817278684859,cloudy,afternoon,spring,party,shirts,leggings,
23,25,86,10.300762869118405,clear,night,spring,casual,shirts,jeans,
18,20,70,11.579457043621948,cloudy,afternoon,spring,work,tops,trousers,
26,26,42,5.028250125245863,sunny,night,spring,work,shirts,jeans,
26,28,67,13.309737441756514,cloudy,afternoon,spring,work,kurtas,jeans,
20,21,62,8.125158766430076,foggy,afternoon,spring,work,tops,trousers,
21,19,41,9.798243097106816,foggy,morning,spring,work,kurtas,jeans,
21,23,83,6.496928032046708,sunny,afternoon,spring,work,kurtas,trousers,
20,20,69,3.4743514788090266,clear,night,spring,casual,shirts,jeans,
22,23,60,2.3710879465016044,clear,afternoon,spring,party,kurtas,jeans,
20,20,47,10.94967428304971,clear,morning,spring,party,tops,jeans,
26,25,74,11.300127031311172,sunny,afternoon,spring,work,shirts,capris,
26,24,68,10.132119971983625,clear,afternoon,spring,casual,kurtas,trousers,
18,19,75,8.180685839595798,foggy,evening,spring,party,tops,trousers,
19,18,87,8.123747700028257,foggy,morning,spring,party,kurtas,trousers,
22,20,73,12.736112294097207,sunny,evening,spring,casual,shirts,trousers,
21,23,67,11.646557442212579,cloudy,evening,spring,casual,kurtas,trousers,
20,21,48,13.402120437064756,foggy,evening,spring,party,shirts,jeans,
24,25,43,7.499715451900521,foggy,evening,spring,party,shirts,trousers,
19,21,60,4.731986888348709,foggy,morning,spring,casual,shirts,trousers,
20,18,42,5.245792374608796,clear,morning,spring,work,kurtas,jeans,
23,25,44,14.776304575196217,sunny,night,spring,work,kurtas,jeans,
23,21,74,13.432146904022527,clear,evening,spring,casual,kurtas,jeans,
21,19,52,11.151885815044107,clear,evening,spring,work,shirts,trousers,
19,21,35,14.445038363621778,clear,morning,spring,party,shirts,trousers,
21,23,80,1.6388054022231366,cloudy,morning,spring,party,shirts,trousers,
27,25,44,8.036922783917035,cloudy,morning,spring,casual,tops,leggings,
24,24,50,1.1169162484277766,foggy,afternoon,spring,work,shirts,trousers,
23,22,85,3.5729701453199927,cloudy,morning,spring,work,shirts,capris,
26,27,74,12.390848604814408,cloudy,morning,spring,work,shirts,jeans,
22,21,42,14.170439367337785,foggy,evening,spring,party,kurtas,jeans,
18,16,55,7.164241493855822,cloudy,night,spring,casual,shirts,capris,
26,26,46,10.629078854076507,sunny,evening,spring,casual,tops,capris,
18,18,73,6.068599597847288,sunny,night,spring,casual,kurtas,trousers,
26,27,66,3.284530291411702,foggy,night,spring,casual,kurtas,leggings,
20,20,59,14.198075107474027,cloudy,afternoon,spring,work,kurtas,trousers,
22,20,37,14.646276330773057,clear,morning,spring,party,kurtas,jeans,
18,17,73,8.43863783240219,foggy,afternoon,spring,party,shirts,trousers,
18,20,48,10.833505781251956,cloudy,morning,spring,work,shirts,jeans,
20,18,70,12.211176432146518,clear,night,spring,casual,shirts,trousers,
22,24,74,4.143829490627194,cloudy,night,spring,party,kurtas,jeans,
18,17,74,7.336380959632528,sunny,evening,spring,party,kurtas,jeans,
24,25,61,13.162985285454264,foggy,afternoon,spring,work,shirts,trousers,
19,21,77,1.8115459347513359,foggy,evening,spring,party,shirts,trousers,
21,22,75,9.010676945404272,clear,evening,spring,party,kurtas,jeans,
20,19,55,9.14227148744562,cloudy,evening,spring,work,shirts,capris,
19,19,48,1.3196039427728667,sunny,evening,spring,work,kurtas,jeans,
27,27,77,14.506633012803405,cloudy,night,spring,work,kurtas,trousers,
23,23,61,10.920920454037882,cloudy,morning,spring,casual,shirts,leggings,
23,21,36,8.866268040317193,foggy,morning,spring,party,shirts,trousers,
26,28,70,11.198339026905522,clear,morning,spring,party,kurtas,jeans,
19,20,49,9.90986123585936,cloudy,morning,spring,casual,shirts,jeans,
19,21,44,5.508512235844322,clear,evening,spring,casual,shirts,leggings,
19,18,40,1.7938351888911763,cloudy,night,spring,casual,shirts,leggings,
24,22,87,9.22429940495954,cloudy,morning,spring,work,kurtas,trousers,
21,22,46,8.362038965194046,foggy,morning,spring,casual,kurtas,jeans,
27,26,60,5.647515864812707,clear,afternoon,spring,work,tops,trousers,
25,23,69,3.352048456352202,clear,night,spring,work,kurtas,jeans,
25,26,63,4.78903660392742,cloudy,night,spring,work,shirts,trousers,
23,21,53,13.853083373266436,foggy,night,spring,party,tops,jeans,
26,27,39,11.484426789561965,sunny,morning,spring,party,shirts,capris,
18,19,47,13.255766361972901,cloudy,afternoon,spring,party,shirts,trousers,
23,21,83,5.312221008668963,foggy,afternoon,spring,party,shirts,trousers,
19,18,86,2.270831250803797,foggy,night,spring,work,shirts,trousers,
24,25,72,4.488659146609436,foggy,afternoon,spring,casual,kurtas,jeans,
20,21,79,1.3820271384380856,clear,evening,spring,party,kurtas,trousers,
18,20,70,3.73391037446512,sunny,afternoon,spring,casual,kurtas,jeans,
22,24,39,8.325213329231536,foggy,evening,spring,work,kurtas,jeans,
18,17,67,8.789936581027789,sunny,afternoon,spring,casual,kurtas,jeans,
23,24,55,13.365768537052105,foggy,morning,spring,work,kurtas,capris,
23,23,51,2.5675396722177837,sunny,morning,spring,work,shirts,trousers,
24,25,44,4.2364600633079945,foggy,evening,spring,casual,shirts,jeans,
25,25,89,1.9209643279750976,clear,night,spring,casual,shirts,trousers,
20,19,41,11.500489974353874,foggy,night,spring,party,tops,capris,
26,25,75,4.496646230996691,foggy,morning,spring,party,shirts,trousers,
22,23,67,8.88980713904988,sunny,evening,spring,party,shirts,trousers,
20,21,35,10.088450026110143,cloudy,night,spring,work,tops,trousers,
27,27,45,10.486588985460163,cloudy,evening,spring,party,tops,jeans,
25,23,48,8.438668461710591,foggy,morning,spring,party,tops,trousers,
25,26,48,14.396203206427522,sunny,afternoon,spring,party,kurtas,trousers,
20,20,36,11.505909227327141,clear,night,spring,work,kurtas,jeans,
21,23,45,10.997659266493555,cloudy,afternoon,spring,casual,kurtas,jeans,
24,24,58,9.67400088034971,sunny,night,spring,work,kurtas,capris,
27,28,72,6.093365689142073,foggy,afternoon,spring,party,kurtas,leggings,
27,27,85,8.316451195443552,cloudy,morning,spring,casual,shirts,capris,
25,26,48,4.141889575211492,cloudy,night,spring,work,kurtas,trousers,
27,25,68,7.32048450696285,cloudy,morning,spring,casual,kurtas,jeans,
19,17,63,3.5402664536971287,clear,afternoon,spring,party,kurtas,capris,
24,24,51,3.299386836950605,foggy,evening,spring,work,kurtas,trousers,
26,25,56,11.902522299052746,foggy,afternoon,spring,work,shirts,trousers,
21,20,81,5.53777164723096,sunny,evening,spring,casual,shirts,capris,
27,29,46,8.227589302512229,clear,night,spring,casual,kurtas,jeans,
27,25,42,8.653877091761267,sunny,morning,spring,work,kurtas,trousers,
21,22,47,11.879052926008399,foggy,morning,spring,work,shirts,trousers,
23,24,71,11.152640080665446,clear,evening,spring,casual,shirts,jeans,
26,25,51,9.180542774245522,sunny,evening,spring,work,kurtas,jeans,
20,21,70,13.421274477274837,foggy,afternoon,spring,work,kurtas,jeans,
20,22,46,8.772395114965118,foggy,afternoon,spring,party,shirts,leggings,
18,20,69,7.054131027929709,sunny,afternoon,spring,casual,shirts,trousers,
26,24,54,13.968301504323955,foggy,morning,spring,work,kurtas,trousers,
21,20,41,5.838457579434487,sunny,evening,spring,party,kurtas,leggings,
27,25,68,13.867173709694864,sunny,afternoon,spring,casual,kurtas,leggings,
26,26,85,10.726334259868647,cloudy,night,spring,party,shirts,trousers,
25,25,43,11.979206713114094,foggy,night,spring,casual,kurtas,trousers,
26,26,47,3.738682416112951,foggy,morning,spring,party,tops,jeans,
21,22,64,14.894360940511604,sunny,night,spring,party,kurtas,leggings,
25,27,46,1.0246718440103246,clear,evening,spring,casual,kurtas,leggings,
27,26,77,5.025239215237249,clear,evening,spring,casual,tops,jeans,
27,27,68,5.760376161817483,sunny,evening,spring,casual,shirts,trousers,
24,25,74,13.054350942519857,cloudy,morning,spring,party,kurtas,jeans,
22,22,55,1.2384681778029207,clear,afternoon,spring,casual,kurtas,jeans,
19,19,81,4.054964390948028,clear,night,spring,casual,shirts,jeans,
21,23,86,14.771036281808763,clear,evening,spring,party,tops,leggings,
20,18,78,5.556167200047325,clear,afternoon,spring,party,shirts,capris,
20,22,46,9.382938033914309,foggy,morning,spring,party,kurtas,trousers,
20,18,62,14.099984479388098,sunny,night,spring,work,shirts,leggings,
18,20,81,5.371973394988522,sunny,morning,spring,casual,shirts,trousers,
25,26,36,11.56211537351637,clear,evening,spring,party,kurtas,trousers,
26,26,35,13.888798508916864,cloudy,afternoon,spring,casual,kurtas,jeans,
22,20,44,8.053874524236157,foggy,afternoon,spring,casual,kurtas,leggings,
21,23,59,4.646032292803329,cloudy,evening,spring,work,shirts,leggings,
27,29,74,2.0038029999555746,sunny,afternoon,spring,party,kurtas,jeans,
21,23,88,5.643247771078724,cloudy,afternoon,spring,casual,tops,jeans,
19,21,82,8.178362252144826,foggy,night,spring,party,kurtas,jeans,
24,23,56,2.5061177414213818,sunny,afternoon,spring,party,shirts,trousers,
25,23,47,4.411703014920953,foggy,morning,spring,work,tops,jeans,
22,20,68,14.158358153522586,clear,evening,spring,work,shirts,capris,
19,17,76,8.914731717893652,clear,evening,spring,work,shirts,trousers,
20,19,76,13.684633843725917,clear,afternoon,spring,party,tops,trousers,
27,27,71,14.53306252599746,foggy,night,spring,casual,kurtas,trousers,
18,20,60,9.889868067359872,clear,morning,spring,work,shirts,jeans,
27,26,68,11.040791799577251,clear,afternoon,spring,party,shirts,trousers,
19,20,75,5.979689077692555,sunny,morning,spring,work,shirts,capris,
23,25,39,5.3505849059938715,clear,evening,spring,work,kurtas,jeans,
26,26,55,13.463883408852443,foggy,evening,spring,casual,kurtas,trousers,
18,17,78,3.9252033507112847,cloudy,afternoon,spring,work,tops,leggings,
21,22,48,2.1394358380524574,foggy,afternoon,spring,casual,shirts,jeans,
24,25,50,12.5063302301804,clear,afternoon,spring,party,tops,jeans,
27,25,57,1.1532461191037204,clear,afternoon,spring,party,shirts,trousers,
23,22,81,12.54010867155699,cloudy,afternoon,spring,work,shirts,jeans,
22,22,36,8.992825521904852,foggy,morning,spring,party,shirts,capris,
18,19,67,11.064596006901413,clear,morning,spring,work,shirts,trousers,
24,22,36,13.320899115354246,cloudy,afternoon,spring,party,shirts,trousers,
25,26,74,5.16339291296118,cloudy,afternoon,spring,party,tops,trousers,
27,28,64,9.623920499913696,cloudy,morning,spring,work,shirts,trousers,
25,26,89,5.303526858259621,cloudy,evening,spring,party,tops,jeans,
26,24,77,10.917558779867205,sunny,night,spring,work,kurtas,jeans,
24,24,49,12.80537753997403,clear,morning,spring,work,kurtas,trousers,
18,17,44,14.531961514978015,foggy,afternoon,spring,party,shirts,trousers,
27,26,76,10.296446872253698,foggy,afternoon,spring,casual,kurtas,jeans,
21,21,79,4.073457357800059,foggy,morning,spring,work,shirts,jeans,
26,24,53,14.588595539423373,clear,morning,spring,casual,tops,capris,
23,24,54,3.204815765494982,sunny,night,spring,work,tops,jeans,
23,24,41,5.452813116743192,sunny,evening,spring,work,shirts,trousers,
23,25,77,2.3703082915852303,cloudy,night,spring,work,shirts,jeans,
20,19,54,12.775823314079165,sunny,evening,spring,casual,shirts,trousers,
18,20,82,9.207910253196351,clear,morning,spring,work,kurtas,jeans,
27,28,72,5.506183182521,clear,morning,spring,casual,kurtas,trousers,
27,29,58,9.405722544108606,clear,night,spring,work,tops,trousers,
20,22,88,11.683168152749477,cloudy,morning,spring,casual,tops,leggings,
19,19,57,4.340112284816299,sunny,morning,spring,casual,kurtas,trousers,
23,24,65,12.715697667885346,sunny,morning,spring,party,tops,jeans,
19,19,41,2.6615921627215284,foggy,morning,spring,casual,kurtas,leggings,
26,26,68,11.194640594900076,cloudy,afternoon,spring,work,tops,capris,
26,28,54,12.04318562213072,clear,night,spring,party,kurtas,leggings,
25,25,57,1.1081300738380047,foggy,morning,spring,party,kurtas,trousers,
25,25,84,4.03620863492318,sunny,evening,spring,work,tops,leggings,
27,29,54,1.2366746507886832,clear,morning,spring,party,shirts,jeans,
19,17,85,5.666633219809711,clear,night,spring,work,kurtas,trousers,
26,26,68,1.5718969478702476,clear,afternoon,spring,casual,kurtas,trousers,
20,21,47,14.650411732438343,sunny,afternoon,spring,work,shirts,capris,
24,26,44,13.155148323507627,clear,afternoon,spring,party,shirts,capris,
27,28,63,11.255810423039195,clear,night,spring,casual,tops,leggings,
21,23,79,9.68448648193689,clear,morning,spring,work,shirts,jeans,
26,24,60,9.922402176457524,cloudy,morning,spring,casual,shirts,trousers,
20,22,63,4.162082931810482,cloudy,afternoon,spring,work,shirts,jeans,
26,27,52,12.234362275334908,sunny,afternoon,spring,work,shirts,capris,
24,24,64,7.492535434715245,sunny,night,spring,party,kurtas,trousers,
27,25,49,5.53977090781666,sunny,morning,spring,work,kurtas,leggings,
20,22,74,11.096321925627425,foggy,afternoon,spring,casual,kurtas,jeans,
19,21,41,3.5467140135381277,cloudy,night,spring,casual,kurtas,trousers,
24,23,80,12.975460805530323,sunny,evening,spring,casual,kurtas,trousers,
23,24,58,13.1123727356127,foggy,night,spring,work,shirts,trousers,
23,22,53,14.006383218016204,cloudy,morning,spring,work,shirts,jeans,
25,27,83,14.53022253151682,foggy,evening,spring,casual,shirts,trousers,
25,23,89,2.2022660219051504,foggy,evening,spring,party,shirts,capris,
25,24,82,9.279480986372098,clear,evening,spring,work,shirts,jeans,
24,22,61,4.570731571674251,cloudy,morning,spring,work,kurtas,trousers,
23,24,88,7.280011172810019,foggy,night,spring,casual,kurtas,jeans,
27,27,41,6.501293940214326,foggy,evening,spring,work,tops,trousers,
21,20,35,1.0330231176368532,cloudy,afternoon,spring,work,shirts,jeans,
21,20,62,6.9723827923781,cloudy,afternoon,spring,casual,kurtas,capris,
24,23,47,1.8151299844184932,sunny,evening,spring,party,kurtas,jeans,
26,24,49,7.1680298670243054,sunny,afternoon,spring,party,shirts,trousers,
21,22,55,11.288707930570217,sunny,night,spring,party,shirts,trousers,
19,17,65,3.999373777069549,cloudy,night,spring,work,tops,jeans,
21,19,43,13.708919123045845,foggy,evening,spring,party,shirts,jeans,
21,21,47,14.577007227396106,cloudy,evening,spring,casual,shirts,jeans,
18,19,66,3.697558684563314,clear,night,spring,work,shirts,trousers,
24,25,54,9.873895595651637,sunny,afternoon,spring,casual,kurtas,jeans,
22,20,56,9.323372692707622,foggy,morning,spring,party,shirts,jeans,
22,21,45,10.473595047418588,sunny,morning,spring,work,shirts,trousers,
26,27,52,13.847729884932775,sunny,morning,spring,party,kurtas,jeans,
27,29,54,14.613931287398188,sunny,evening,spring,casual,shirts,jeans,
20,20,80,7.347651136248497,foggy,afternoon,spring,party,kurtas,trousers,
22,20,89,5.842541581752768,foggy,night,spring,casual,shirts,trousers,
22,23,47,14.406261514566049,clear,night,spring,party,kurtas,jeans,
22,22,69,11.496694952616705,foggy,evening,spring,casual,shirts,trousers,
23,24,61,14.202213602573485,clear,night,spring,party,shirts,jeans,
20,20,38,8.81911575992362,sunny,afternoon,spring,casual,kurtas,jeans,
20,22,55,2.3327837881161484,foggy,morning,spring,work,shirts,trousers,
19,18,74,13.188456734104891,clear,afternoon,spring,party,shirts,jeans,
18,18,58,1.122430434734206,cloudy,morning,spring,party,kurtas,jeans,
24,25,49,1.1208962006498602,foggy,evening,spring,party,kurtas,jeans,
18,20,59,8.53698092194475,clear,evening,spring,work,kurtas,capris,
19,17,46,1.9696205049320705,cloudy,afternoon,spring,work,kurtas,trousers,
23,25,67,9.297098974183479,clear,night,spring,work,kurtas,jeans,
18,16,71,13.573484957550535,foggy,night,spring,casual,kurtas,trousers,
20,18,52,2.3860039352025373,foggy,evening,spring,work,shirts,leggings,
27,29,47,12.491396465931762,foggy,morning,spring,casual,shirts,jeans,
26,24,46,8.086530972055813,cloudy,morning,spring,work,kurtas,jeans,
26,24,44,12.154304522706742,foggy,evening,spring,work,tops,trousers,
18,17,60,12.137159269837198,clear,night,spring,party,kurtas,jeans,
20,22,68,2.1283879678529467,clear,morning,spring,casual,shirts,jeans,
23,23,57,9.48052738194138,sunny,afternoon,spring,casual,shirts,capris,
24,24,40,6.496183823097328,clear,morning,spring,work,shirts,trousers,
23,21,49,9.190540866979585,sunny,night,spring,casual,tops,trousers,
27,26,66,13.27057306094475,cloudy,morning,spring,casual,shirts,jeans,
19,17,53,13.014899214088722,clear,evening,spring,casual,tops,trousers,
22,22,36,4.345421605876465,sunny,night,spring,casual,shirts,trousers,
23,24,74,11.169711979614299,clear,night,spring,casual,shirts,capris,
19,18,72,8.188959648768888,foggy,evening,spring,casual,shirts,trousers,
27,25,45,1.7363907758742094,cloudy,evening,spring,party,shirts,trousers,
24,24,85,9.46583610268618,cloudy,evening,spring,work,tops,trousers,
24,25,70,10.253735940422702,clear,evening,spring,work,kurtas,capris,
23,24,78,8.187557011170217,cloudy,evening,spring,casual,shirts,leggings,
25,27,82,10.731723483908258,cloudy,afternoon,spring,casual,tops,trousers,
24,25,81,11.051676626025419,cloudy,afternoon,spring,work,kurtas,trousers,
27,29,65,8.331159642523776,sunny,evening,spring,casual,shirts,jeans,
22,24,60,3.0145838269463585,sunny,night,spring,party,shirts,trousers,
24,25,78,10.402791832017934,cloudy,night,spring,casual,kurtas,leggings,
27,28,54,3.7955977635403526,cloudy,night,spring,party,kurtas,jeans,
18,17,84,14.073977591124443,foggy,afternoon,spring,work,shirts,leggings,
22,21,63,6.730155638088199,sunny,afternoon,spring,party,kurtas,trousers,
22,23,54,5.142007807717911,clear,evening,spring,casual,kurtas,trousers,
26,28,67,14.283101650290094,sunny,afternoon,spring,work,shirts,trousers,
26,27,88,8.209764586779384,clear,afternoon,spring,party,tops,trousers,
26,27,88,9.762033064543159,clear,night,spring,party,kurtas,jeans,
24,23,83,14.471053598103408,sunny,afternoon,spring,work,tops,jeans,
24,24,47,7.699591484424639,cloudy,morning,spring,party,shirts,capris,
24,25,81,8.137998745287884,foggy,morning,spring,work,kurtas,jeans,
27,28,50,14.271322171909992,foggy,night,spring,casual,kurtas,leggings,
22,21,69,12.807671685131352,cloudy,afternoon,spring,work,shirts,jeans,
22,23,64,1.5102929280496917,cloudy,evening,spring,work,tops,trousers,
26,28,45,10.090729955416947,foggy,evening,spring,party,kurtas,jeans,
27,25,37,5.142265979783234,cloudy,evening,spring,work,kurtas,trousers,
20,19,50,10.428175148046812,cloudy,evening,spring,casual,shirts,trousers,
27,28,80,4.337914324170952,clear,afternoon,spring,party,kurtas,jeans,
24,24,74,12.912905722834834,cloudy,evening,spring,casual,tops,jeans,
26,27,86,13.880379032065298,sunny,evening,spring,casual,shirts,trousers,
19,19,40,13.11410020742783,foggy,morning,spring,work,kurtas,trousers,
27,28,82,10.723871150915793,sunny,night,spring,casual,tops,trousers,
19,19,58,3.3519669868785558,clear,night,spring,casual,shirts,jeans,
25,27,61,10.019395077694549,sunny,afternoon,spring,work,kurtas,trousers,
27,29,55,8.992497561699633,foggy,evening,spring,casual,kurtas,jeans,
22,24,60,1.3271218425091273,clear,evening,spring,party,kurtas,jeans,
23,21,75,6.586988135470124,cloudy,afternoon,spring,casual,kurtas,leggings,
27,29,59,3.0745884623615973,cloudy,afternoon,spring,party,tops,trousers,
21,22,69,3.2944570027672944,clear,morning,spring,casual,kurtas,trousers,
26,24,71,2.457816053932474,clear,night,spring,casual,kurtas,jeans,
22,20,39,8.829409774438,foggy,night,spring,work,kurtas,jeans,
19,20,35,11.776875636191637,sunny,evening,spring,party,shirts,capris,
19,20,88,9.63581845874436,foggy,night,spring,work,shirts,trousers,
19,21,74,11.82351380612159,foggy,evening,spring,work,shirts,leggings,
26,25,68,2.412592032450312,foggy,afternoon,spring,casual,shirts,trousers,
26,26,72,11.493217837305956,foggy,night,spring,casual,kurtas,trousers,
26,25,57,11.686402912852092,clear,evening,spring,casual,shirts,trousers,
26,26,79,1.8025665639117578,cloudy,morning,spring,party,shirts,jeans,
22,24,60,2.326665548038041,cloudy,afternoon,spring,work,shirts,jeans,
22,23,80,2.4186051506989896,foggy,afternoon,spring,party,kurtas,jeans,
27,28,76,3.278522495602247,cloudy,morning,spring,party,kurtas,jeans,
27,26,79,11.2660685919143,foggy,morning,spring,casual,kurtas,jeans,
22,21,70,9.254406747195379,sunny,morning,spring,work,shirts,leggings,
22,20,47,14.114923406771968,clear,morning,spring,work,kurtas,trousers,
19,17,80,14.740185258142978,cloudy,afternoon,spring,party,tops,jeans,
19,17,86,11.181541562953802,foggy,night,spring,party,tops,capris,
20,22,40,8.400957468663123,sunny,morning,spring,work,kurtas,jeans,
22,22,57,9.928185392785304,cloudy,evening,spring,work,kurtas,jeans,
19,17,63,5.236365372412072,cloudy,afternoon,spring,party,kurtas,leggings,
19,18,71,13.242725100313422,cloudy,night,spring,casual,kurtas,leggings,
24,22,59,2.4501379661878975,sunny,afternoon,spring,work,tops,jeans,
27,28,69,14.154983656308977,clear,morning,spring,casual,shirts,jeans,
20,22,57,7.833015767146961,cloudy,night,spring,work,kurtas,trousers,
22,24,65,7.736254810419233,clear,evening,spring,work,shirts,trousers,
21,19,65,14.968522790532413,foggy,afternoon,spring,party,shirts,trousers,
21,21,41,10.82040235144548,clear,afternoon,spring,work,shirts,jeans,
23,22,60,13.13984797986511,sunny,evening,spring,work,shirts,jeans,
22,20,85,5.502408621628976,cloudy,evening,spring,casual,shirts,leggings,
